Country,CountryCode,RegionID,RegionCode,Region,ResortID,ResortCode,Resort
Italy,ITA,396,TUS,Tuscany,11049,VAGLI,Vaglia
Italy,ITA,396,TUS,Tuscany,11782,VALORC,Val d'Orcia
Italy,ITA,396,TUS,Tuscany,483,VIA,Viareggio
Italy,ITA,396,TUS,Tuscany,686,VIAVIC,Viareggio vicinity
Italy,ITA,396,TUS,Tuscany,11057,VICCH,Vicchio
Italy,ITA,396,TUS,Tuscany,11757,VINCI,Vinci
Italy,ITA,396,TUS,Tuscany,895,VOL,Volterra
Italy,ITA,8972,UMB,Umbria,11630,AMELI,Amelia
Italy,ITA,8972,UMB,Umbria,655,ASSISI,Assisi
Italy,ITA,8972,UMB,Umbria,656,ASSVIC,Assisi vicinity
Italy,ITA,8972,UMB,Umbria,11529,BASUM,Bastia Umbra
Italy,ITA,8972,UMB,Umbria,303,BETT,Bettona
Italy,ITA,8972,UMB,Umbria,11503,BEVAG,Bevagna
Italy,ITA,8972,UMB,Umbria,11521,CASCIA,Cascia
Italy,ITA,8972,UMB,Umbria,11310,CASTL,Castiglione del Lago
Italy,ITA,8972,UMB,Umbria,10858,CPIE,Citta della Pieve
Italy,ITA,8972,UMB,Umbria,10857,CCAST,Citta di Castello
Italy,ITA,8972,UMB,Umbria,11323,CORCI,Corciano
Italy,ITA,8972,UMB,Umbria,11506,COSTA,Costacciaro
Italy,ITA,8972,UMB,Umbria,11528,DERUT,Deruta
Italy,ITA,8972,UMB,Umbria,10961,FAB,Fabro
Italy,ITA,8972,UMB,Umbria,843,FOL,Foligno
Italy,ITA,8972,UMB,Umbria,11304,GUATA,Gualdo Tadino
Italy,ITA,8972,UMB,Umbria,708,GUBB,Gubbio
Italy,ITA,8972,UMB,Umbria,11751,MAGIO,Magione
Italy,ITA,8972,UMB,Umbria,11479,MCVIB,Monte Castello di Vibio
Italy,ITA,8972,UMB,Umbria,11433,MONTE,Montefalco
Italy,ITA,8972,UMB,Umbria,11565,MONTGA,Montegabbione
Italy,ITA,8972,UMB,Umbria,11647,NARNI,Narni
Italy,ITA,8972,UMB,Umbria,11452,NOCUM,Nocera Umbra
Italy,ITA,8972,UMB,Umbria,11291,NOR,Norcia
Italy,ITA,8972,UMB,Umbria,933,ORV,Orvieto
Italy,ITA,8972,UMB,Umbria,452,PER,Perugia
Italy,ITA,8972,UMB,Umbria,642,PERVIC,Perugia Vicinity
Italy,ITA,8972,UMB,Umbria,11294,PIEGA,Piegaro
Italy,ITA,8972,UMB,Umbria,11646,PIETR,Pietralunga
Italy,ITA,8972,UMB,Umbria,11752,SANGE,San Gemini
Italy,ITA,8972,UMB,Umbria,11477,SCHEG,Scheggino
Italy,ITA,8972,UMB,Umbria,11508,SELLA,Sellano
Italy,ITA,8972,UMB,Umbria,11292,SPE,Spello
Italy,ITA,8972,UMB,Umbria,748,SPOL,Spoleto
Italy,ITA,8972,UMB,Umbria,882,TE,Terni
Italy,ITA,8972,UMB,Umbria,10875,TERVI,Terni Vicinity
Italy,ITA,8972,UMB,Umbria,773,TOD,Todi
Italy,ITA,8972,UMB,Umbria,11512,TORGI,Torgiano
Italy,ITA,8972,UMB,Umbria,914,TR,Trevi
Italy,ITA,8972,UMB,Umbria,11534,UMBER,Umbertide
Italy,ITA,8972,UMB,Umbria,11451,VALFA,Valfabbrica
Italy,ITA,8972,UMB,Umbria,11648,VALTO,Valtopina
Italy,ITA,8973,VEN,Veneto,826,ABA,Abano Terme
Italy,ITA,8973,VEN,Veneto,831,BAS,Bassano del Grappa
Italy,ITA,8973,VEN,Veneto,931,BE,Belluno
Italy,ITA,8973,VEN,Veneto,11202,BEVLC,Bevilacqua
Italy,ITA,8973,VEN,Veneto,10883,BIB,Bibione
Italy,ITA,8973,VEN,Veneto,913,BOC,Borca di Cadore
Italy,ITA,8973,VEN,Veneto,311,BUS,Bussolengo
Italy,ITA,8973,VEN,Veneto,11203,CALDR,Caldiero
Italy,ITA,8973,VEN,Veneto,11179,CAMLU,Campagna Lupia
Italy,ITA,8973,VEN,Veneto,11193,CAMPA,Campalto
Italy,ITA,8973,VEN,Veneto,10884,CAO,Caorle
Italy,ITA,8973,VEN,Veneto,437,CAPVER,Caprino Veronese
Italy,ITA,8973,VEN,Veneto,11197,CASD,Castel d'Azzano
Italy,ITA,8973,VEN,Veneto,304,CAV,Cavaion Veronese
Italy,ITA,8973,VEN,Veneto,11251,CAVAL,Cavallino-Treporti
Italy,ITA,8973,VEN,Veneto,10893,CHI,Chioggia
Italy,ITA,8973,VEN,Veneto,11457,CITTA,Cittadella
Italy,ITA,8973,VEN,Veneto,693,CRTDAM,Cortina d'Ampezzo
Italy,ITA,8973,VEN,Veneto,11183,DOL,Dolo
Italy,ITA,8973,VEN,Veneto,10896,ERA,Eraclea
Italy,ITA,8973,VEN,Veneto,11367,FALCA,Falcade
Italy,ITA,8973,VEN,Veneto,11185,FSART,Fiesso d'Artico
Italy,ITA,8973,VEN,Veneto,11180,FOSS,Fossò
Italy,ITA,8973,VEN,Veneto,591,GAL,Galzignano Terme
Italy,ITA,8973,VEN,Veneto,11204,GREZZ,Grezzana
Italy,ITA,8973,VEN,Veneto,10817,JESVI,Jesolo Vicinity
Italy,ITA,8973,VEN,Veneto,11207,LEGNG,Legnago
Italy,ITA,8973,VEN,Veneto,10818,LIJES,Lido di Jesolo
Italy,ITA,8973,VEN,Veneto,11775,LONIG,Lonigo
Italy,ITA,8973,VEN,Veneto,11756,MALGA,Malga Ciapela
Italy,ITA,8973,VEN,Veneto,397,MARC,Marcon
Italy,ITA,8973,VEN,Veneto,11187,MARG,Marghera
Italy,ITA,8973,VEN,Veneto,11196,MARTE,Martellago
Italy,ITA,8973,VEN,Veneto,11184,MRA,Mira
Italy,ITA,8973,VEN,Veneto,11181,MRAN,Mirano
Italy,ITA,8973,VEN,Veneto,328,MOG,Mogliano Veneto
Italy,ITA,8973,VEN,Veneto,768,MGT,Montegrotto Terme
Italy,ITA,8973,VEN,Veneto,312,NEG,Negrar
Italy,ITA,8973,VEN,Veneto,11584,NOGRROC,Nogarole Rocca
Italy,ITA,8973,VEN,Veneto,10859,NOVPA,Noventa Padovana
Italy,ITA,8973,VEN,Veneto,617,PADO,Padua
Italy,ITA,8973,VEN,Veneto,618,PADV,Padua Vicinity
Italy,ITA,8973,VEN,Veneto,298,PES,Pescantina
Italy,ITA,8973,VEN,Veneto,11182,QUALT,Quarto d'Altino
Italy,ITA,8973,VEN,Veneto,870,ROV,Rovigo
Italy,ITA,8973,VEN,Veneto,10895,ROVV,Rovigo Vicinity
Italy,ITA,8973,VEN,Veneto,11201,SBONF,San Bonifacio
Italy,ITA,8973,VEN,Veneto,11586,SDODPIA,San Donà di Piave
Italy,ITA,8973,VEN,Veneto,11200,SGVLP,San Giovanni Lupatoto
Italy,ITA,8973,VEN,Veneto,11209,SMABA,San Martino Buon Albergo
Italy,ITA,8973,VEN,Veneto,322,SANPIE,San Pietro in Cariano
Italy,ITA,8973,VEN,Veneto,11807,SANVITC,San Vito di Cadore
Italy,ITA,8973,VEN,Veneto,11186,SMSAL,Santa Maria di Sala
Italy,ITA,8973,VEN,Veneto,290,SANAMB,Sant'Ambrogio di Valpolicella
Italy,ITA,8973,VEN,Veneto,400,SCHI,Schiavon
Italy,ITA,8973,VEN,Veneto,936,SEC,Selva di Cadore
Italy,ITA,8973,VEN,Veneto,309,SOA,Soave
Italy,ITA,8973,VEN,Veneto,11206,SOMCA,Sommacampagna
Italy,ITA,8973,VEN,Veneto,292,SON,Sona
Italy,ITA,8973,VEN,Veneto,294,TRE,Tregnago
Italy,ITA,8973,VEN,Veneto,11199,VALMI,Valeggio Sul Mincio
Italy,ITA,8973,VEN,Veneto,667,VIC,Vicenza
Italy,ITA,8973,VEN,Veneto,668,VICVIC,Vicenza Vicinity
Italy,ITA,8973,VEN,Veneto,11205,VIGS,Vigasio
Italy,ITA,8973,VEN,Veneto,11208,VLBAR,Villa Bartolomea
Italy,ITA,8973,VEN,Veneto,11505,VITVE,Vittorio Veneto
Italy,ITA,8973,VEN,Veneto,11195,ZELAR,Zelarino
Italy,ITA,128,VENI,Venice,358,CAN,Cannaregio
Italy,ITA,128,VENI,Venice,359,CST,Castello
Italy,ITA,128,VENI,Venice,362,DOR,Dorsoduro
Italy,ITA,128,VENI,Venice,11194,FAVAR,Favaro Veneto
Italy,ITA,128,VENI,Venice,363,GIU,Giudecca
Italy,ITA,128,VENI,Venice,969,IROS,Isola delle Rose
Italy,ITA,128,VENI,Venice,852,LIV,Lido di Venezia
Italy,ITA,128,VENI,Venice,366,MAR,Marco Polo Airport Venice
Italy,ITA,128,VENI,Venice,365,VEC,Mestre
Italy,ITA,128,VENI,Venice,859,MUR,Murano Island Venice
Italy,ITA,128,VENI,Venice,433,PIAR,Piazzale Roma
Italy,ITA,128,VENI,Venice,10920,CLE,Saint Clement Island
Italy,ITA,128,VENI,Venice,361,SAN,San Polo
Italy,ITA,128,VENI,Venice,364,STC,Santa Croce Venice
Italy,ITA,128,VENI,Venice,11772,STLUCS,Santa Lucia Station
Italy,ITA,128,VENI,Venice,360,Venice,Venice - San Marco
Italy,ITA,128,VENI,Venice,1293,VENPOR,Venice Port
Italy,ITA,127,VER,Verona,297,VER,Verona
Italy,ITA,127,VER,Verona,283,VIL,Villafranca di Verona - Verona Airport
Ivory Coast,COS,4874,ABID,Abidjan,6254,ABI,Abidjan
Ivory Coast,COS,4880,ASIN,Assinie,6259,ASI,Assinie
Jamaica,JAM,4893,IRTW,Irish Town,6272,IRT,Irish Town
Jamaica,JAM,4895,JAM,Jamaica,6274,FAL,Falmouth
Jamaica,JAM,4895,JAM,Jamaica,6275,JAM,Jamaica South Coast
Jamaica,JAM,4895,JAM,Jamaica,6277,KIN,Kingston
Jamaica,JAM,4895,JAM,Jamaica,6279,MON,Montego Bay
Jamaica,JAM,4895,JAM,Jamaica,6281,NEG,Negril
Jamaica,JAM,4895,JAM,Jamaica,6283,OCH,Ocho Rios
Jamaica,JAM,4895,JAM,Jamaica,6285,POR,Port Antonio
Jamaica,JAM,4895,JAM,Jamaica,6286,RUN,Runaway Bay
Jamaica,JAM,4895,JAM,Jamaica,6287,SAI,Saint Ann
Jamaica,JAM,4895,JAM,Jamaica,6289,WHI,Whitehouse
Jamaica,JAM,4903,TRELA,Trelawny Bay,6291,TRE,Trelawny Bay
Japan,JPN,4913,ACHI,Aichi,6301,ACH,Aichi
Japan,JPN,4916,AKTA,Akita,6304,AKT,Akita
Japan,JPN,4919,AOMO,Aomori,6307,AOM,Aomori
Japan,JPN,4920,ASAH,Asahikawa,6308,ASA,Asahikawa
Japan,JPN,4922,BEPP,Beppu,6310,BEP,Beppu
Japan,JPN,4924,CHIB,Chiba,6312,CHI,Chiba
Japan,JPN,4926,CHIT,Chitose,6314,CHI,Chitose
Japan,JPN,4929,FUKUI,Fukui,6317,FUKII,Fukui
Japan,JPN,4931,FUKU,Fukuoka,6319,FUK,Fukuoka
Japan,JPN,4934,FUKS,Fukushima,6322,AIZ,Aizuwakamatsu
Japan,JPN,4934,FUKS,Fukushima,6324,FUK,Fukushima
Japan,JPN,4934,FUKS,Fukushima,6325,NIH,Nihonmatsu
Japan,JPN,4939,FKYA,Fukuyama,6329,FKY,Fukuyama
Japan,JPN,4942,GAGO,Gamagori,6332,GAM,Gamagori
Japan,JPN,4945,GIFU,Gifu,6335,GIF,Gifu
Japan,JPN,4947,GIOW,Ginowan,6337,GIN,Ginowan
Japan,JPN,4950,GUNM,Gunma,6340,KUS,Kusatsu
Japan,JPN,4950,GUNM,Gunma,6349,SHI,Shibukawa
Japan,JPN,4959,HACH,Hachinohe,6351,HAC,Hachinohe
Japan,JPN,4963,HAKD,Hakodate,6355,HAK,Hakodate
Japan,JPN,4971,HAMA,Hamamatsu,6363,HAM,Hamamatsu
Japan,JPN,4973,HIME,Himeji,6365,HIM,Himeji
Japan,JPN,4974,HISK,Hirosaki,6366,HIS,Hirosaki
Japan,JPN,4978,HIRO,Hiroshima,6370,HIR,Hiroshima
Japan,JPN,4981,HITA,Hitachi,6372,HIT,Hitachi
Japan,JPN,4982,HOKK,Hokkaido,6374,FUR,Furano
Japan,JPN,4984,IBAR,Ibaraki,6376,IBARA,Ibaraki
Japan,JPN,4987,ICHI,Ichinoseki,6379,ICH,Ichinoseki
Japan,JPN,4990,ISHI,Ishigaki Island,6383,ISH,Ishigaki Island
Japan,JPN,4991,IWAT,Iwate,6387,IWA,Iwate
Japan,JPN,4992,KAG,Kagoshima,6390,KAGO,Kagoshima
Japan,JPN,4994,KAN,Kanazawa,6393,KAN,Kanazawa
Japan,JPN,4995,KANS,Kansai,6394,KAN,Kansai
Japan,JPN,4996,KARU,Karuizawa,6396,KAR,Karuizawa
Japan,JPN,4997,KITA,Kitakyushu,6398,KIT,Kitakyushu
Japan,JPN,4999,KOBE,Kobe,6401,KOB,Kobe
Japan,JPN,5003,KCHI,Kochi Japan,6403,KOC,Kochi
Japan,JPN,5004,KOMA,Komatsu,6405,KOM,Komatsu
Japan,JPN,5031,KUMA,Kumamoto,6436,KUM,Kumamoto
Japan,JPN,5034,KUNI,Kunigamison,6437,KUN,Kunigamison
Japan,JPN,5035,KUSI,Kushiro,6440,KUH,Kushiro
Japan,JPN,5038,KYOT,Kyoto,6442,KYO,Kyoto
Japan,JPN,5039,MATS,Matsumoto,6443,MAT,Matsumoto
Japan,JPN,5041,MSUS,Matsusaka,6445,MSU,Matsusaka
Japan,JPN,5042,MAT,Matsushima,6446,MATS,Matsushima
Japan,JPN,5044,MYAM,Matsuyama,6448,MYA,Matsuyama
Japan,JPN,5046,MIE,Mie,6450,ISE,Ise
Japan,JPN,5046,MIE,Mie,6452,KOM,Komono
Japan,JPN,5046,MIE,Mie,6457,SHI,Shima
Japan,JPN,5046,MIE,Mie,6458,TOB,Toba
Japan,JPN,5046,MIE,Mie,6460,TSU,Tsu
Japan,JPN,5053,MIN,Minamiboso,6462,MII,Minamiboso
Japan,JPN,5055,MITO,Mito,6464,MIT,Mito
Japan,JPN,5057,MIY,Miyako-jima,6467,MKJ,Miyako-jima
Japan,JPN,5061,MIYA,Miyazaki,6470,MIY,Miyazaki
Japan,JPN,5063,MYAZ,Miyazu,6471,MYA,Miyazu
Japan,JPN,5064,MROK,Morioka,6473,MOR,Morioka
Japan,JPN,5067,NAGA,Nagano,6476,NAG,Nagano
Japan,JPN,5069,NAGAS,Nagasaki,6480,NAG,Nagasaki
Japan,JPN,5073,NAGG,Nago,6484,NAG,Nago
Japan,JPN,5075,NAGO,Nagoya,6486,NAG,Nagoya
Japan,JPN,5076,NAHA,Naha,6487,NAH,Naha
Japan,JPN,5079,NAK,Nakatado,6489,NAT,Nakatado
Japan,JPN,5080,NAN,Nanao,6491,NAN,Nanao
Japan,JPN,5084,NARA,Nara,6495,NAR,Nara
Japan,JPN,5087,NIIG,Niigata,6498,NII,Niigata
Japan,JPN,5090,NISE,Niseko,6500,NIS,Niseko
Japan,JPN,5092,NOBO,Noboribetsu,6503,NOB,Noboribetsu
Japan,JPN,5095,OBIH,Obihiro,6507,OBI,Obihiro
Japan,JPN,5103,ODAW,Odawara,6514,ODA,Odawara
Japan,JPN,5105,OITA,Oita,6515,OIT,Oita
Japan,JPN,5106,OKAY,Okayama,6517,OKA,Okayama
Japan,JPN,5108,OKI,Okinawa,6519,OKN,Okinawa
Japan,JPN,5110,ONNA,Onnason,6521,ONN,Onnason
Japan,JPN,5112,OSA,Osaka,6523,OSA,Osaka
Japan,JPN,5114,OTAR,Otaru,6525,OTA,Otaru
Japan,JPN,5116,OTSU,Otsu,6528,OTS,Otsu
Japan,JPN,5120,SAAG,Saga,6531,SAA,Saga
Japan,JPN,5123,SAGM,Sagamihara,6534,SAG,Sagamihara
Japan,JPN,5125,SATM,Saitama,6536,SAT,Saitama
Japan,JPN,5129,SAPP,Sapporo,6540,SAP,Sapporo
Japan,JPN,5133,SASE,Sasebo,6544,SAS,Sasebo
Japan,JPN,5137,SDAI,Satsumasendai,6547,SDA,Satsumasendai
Japan,JPN,5139,SEND,Sendai,6550,SEN,Sendai
Japan,JPN,5142,SHRI,Shari,6555,SHA,Shari
Japan,JPN,5144,SHI,Shimane,6557,SHM,Shimane
Japan,JPN,5146,SHIK,Shirakawa,6559,SHI,Shirakawa
Japan,JPN,5147,SZUK,Shizuoka,6563,SZU,Shizuoka
Japan,JPN,5164,TAKM,Takamatsu,6588,TAK,Takamatsu
Japan,JPN,5173,TAKA,Takayama,6592,TAK,Takayama
Japan,JPN,5176,TOCH,Tochigi,6595,TOC,Tochigi
Japan,JPN,5178,TOKU,Tokushima,6598,TOK,Tokushima
Japan,JPN,5181,TOKC,Tokyo,6602,BAY,Bay & Disneyland Area
Japan,JPN,5181,TOKC,Tokyo,6605,OTE,Chuo (Otemachi / Ginza / Nihonbashi)
Japan,JPN,5181,TOKC,Tokyo,6609,IKE,Ikebukuro & Suidobashi
Japan,JPN,5181,TOKC,Tokyo,6610,KOTS,Koto & Sumida
Japan,JPN,5181,TOKC,Tokyo,6613,AKA,Minato (Akasaka & Roppongi Area)
Japan,JPN,5181,TOKC,Tokyo,6617,SHIM,Shibuya & Meguro
Japan,JPN,5181,TOKC,Tokyo,6619,GOT,Shinagawa & Gotanda
Japan,JPN,5181,TOKC,Tokyo,6620,SHI,Shinjuku
Japan,JPN,5181,TOKC,Tokyo,6623,ASA,Taito (Asakusa & Akihabara Area)
Japan,JPN,5181,TOKC,Tokyo,6624,TOK,Tokyo vicinity
Japan,JPN,5193,HND,Tokyo Haneda Airport,6630,HND,Tokyo Haneda Airport
Japan,JPN,5196,NRT,Tokyo Narita Airport,6632,NRT,Tokyo Narita Airport
Japan,JPN,5198,TOO,Tonosho,6635,TTO,Tonosho
Japan,JPN,5202,TTO,Tottori,6639,TTR,Tottori
Japan,JPN,5206,TOYA,Toyama,6643,TOY,Toyama
Japan,JPN,5208,UBE,Ube,6645,UBE,Ube
Japan,JPN,5212,WAK,Wakayama,6649,WAKA,Wakayama
Japan,JPN,5216,WKN,Wakkanai,6654,WKNN,Wakkanai
Japan,JPN,5222,YKS,Yakushima,6659,YAKU,Yakushima
Japan,JPN,5224,YAMA,Yamagata,6662,YAM,Yamagata
Japan,JPN,5228,YMG,Yamaguchi,6666,YAM,Yamaguchi
Japan,JPN,5230,YMNS,Yamanashi,6667,YAM,Yamanashi
Japan,JPN,5233,YOKO,Yokohama,6670,YOK,Yokohama
Japan,JPN,5236,YOKOS,Yokosuka,6673,YOK,Yokosuka
Japan,JPN,5238,YOMI,Yomitan,6675,YOM,Yomitan
Japan,JPN,5240,YONA,Yonago,6677,YON,Yonago
Japan,JPN,5242,YGW,Yugawara,6680,YGWA,Yugawara
Japan,JPN,5245,ZAO,Zao,6683,ZAO,Zao
Jordan,JOR,5275,AL A,Al Aqaba,6713,AL,Al Aqaba
Jordan,JOR,5278,AMMA,Amman,6715,AMM,Amman
Jordan,JOR,5281,AQAB,Aqaba,6719,AQA,Aqaba
Jordan,JOR,5285,DEAD,Dead Sea,6724,DEA,Dead Sea
Jordan,JOR,5296,PETR,Petra,6734,PET,Petra
Kazakhstan,KAZ,5303,ALMN,Almaty,6741,ALM,Almaty
Kazakhstan,KAZ,5307,ASTA,Astana,6745,AST,Astana
Kenya,KE,5319,AMBO,Amboseli National Park,6756,AMB,Amboseli National Park
Kenya,KE,5322,BMBC,Bamburi Beach,6760,BMB,Bamburi Beach
Kenya,KE,5326,CHLE,Chale Island,6764,CHL,Chale Island
Kenya,KE,5332,MNDI,Malindi,6770,MND,Malindi
Kenya,KE,5338,MASA,Masai Mara National Park,6776,MAS,Masai Mara National Park
Kenya,KE,5342,MOMB,Mombasa,6779,MOM,Mombasa
Kenya,KE,5345,MTKE,Mount Kenya National Park,6783,MTK,Mount Kenya National Park
Kenya,KE,5348,NAI,Nairobi,6786,NAI,Nairobi
Kenya,KE,5351,NUKI,Nanyuki,6789,NUK,Nanyuki
Kenya,KE,5354,NROK,Narok,6792,NRO,Narok
Kenya,KE,5359,NERI,Nyeri,6797,NER,Nyeri
Kenya,KE,5363,SBRU,Samburu Game Reserve,6799,SBR,Samburu Game Reserve
Kenya,KE,5365,TSAV,Tsavo West National Park,6803,TSA,Tsavo West National Park
Kenya,KE,5369,DNIB,Ukunda-Diani Beach,6807,DNI,Ukunda-Diani Beach
Kenya,KE,5373,WTMU,Watamu,6812,WTM,Watamu
Kosovo,KO,7102,PRIST,Pristina,8783,PRIS,Pristina
Kuwait,KUW,5380,KUW,Kuwait,6818,KUW,Kuwait
Kuwait,KUW,5384,SAFA,Safat,6821,SAF,Safat
Kyrgyzstan,KG,8950,BISK,Bishkek,10772,BIS,Bishkek
Laos,LA,8589,LUAN,Luang Prabang,10377,LUA,Luang Prabang
Laos,LA,8591,VIEN,Vientiane,10379,VIE,Vientiane
Latvia,LAT,5058,CESI,Cesis,6466,CES,Cesis
Latvia,LAT,5060,DAUG,Daugavpils,6472,DAU,Daugavpils
Latvia,LAT,5065,JURM,Jurmala,6474,JUR,Jurmala
Latvia,LAT,5066,LIEP,Liepaja,6475,LIE,Liepaja
Latvia,LAT,5068,RIGA,Riga,6477,RIC,Riga city centre
Latvia,LAT,5068,RIGA,Riga,6478,RIA,Riga Int'l Airport
Latvia,LAT,5068,RIGA,Riga,6479,RIV,Riga vicinity
Lebanon,LEB,5081,BEIR,Beirut,6492,BEI,Beirut
Lebanon,LEB,5085,BIBL,Byblos,6496,BIB,Byblos
Lebanon,LEB,5089,JYIE,Jiyeh,6499,JYI,Jiyeh
Lebanon,LEB,5091,JOUN,Jounieh,6501,JOU,Jounieh
Libya,LIB,5100,TRIP,Tripoli,6511,TRI,Tripoli
Liechtenstein,LI,8604,VADU,Vaduz,10392,VAD,Vaduz
Lithuania,LTU,5430,DRUS,Druskininkai,6868,DRU,Druskininkai
Lithuania,LTU,5433,KAUN,Kaunas,6871,KAU,Kaunas
Lithuania,LTU,5435,KLAI,Klaipeda,6873,KLA,Klaipeda
Lithuania,LTU,5438,MRJP,Marijampole,6876,MRJ,Marijampole
Lithuania,LTU,5441,PALA,Palanga,6879,PAL,Palanga
Lithuania,LTU,5443,VILN,Vilnius,6881,VIL,Vilnius
Luxembourg,LUX,5448,ESCH,Esch-Sur-Alzette,6886,ESC,Esch-Sur-Alzette
Luxembourg,LUX,5449,LUXE,Luxembourg City,6888,LUX,Luxembourg Airport
Luxembourg,LUX,5449,LUXE,Luxembourg City,6889,LUXE,Luxembourg City Centre
Luxembourg,LUX,5449,LUXE,Luxembourg City,6893,LUG,Luxembourg City Vicinity
Macau,MO,7113,MACA,Macau,8793,MAC,Macau
Macedonia,MK,6494,OHRI,Ohrid,8093,OHR,Ohrid
Macedonia,MK,6497,SKOP,Skopje,8097,SKO,Skopje
Madagascar,MDG,5457,MADA,Madagascar Island,6897,ANT,Antananarivo
Madagascar,MDG,5457,MADA,Madagascar Island,6900,BVU,Belle Vue Beach (Nosy Be)
Madagascar,MDG,5457,MADA,Madagascar Island,6901,BTY,Berenty
Madagascar,MDG,5457,MADA,Madagascar Island,6902,DIE,Diego Suarez/Antseranana
Madagascar,MDG,5457,MADA,Madagascar Island,6904,FDA,Fort Dauphin/Taolagnaro
Madagascar,MDG,5457,MADA,Madagascar Island,6905,IFT,Ifaty
Madagascar,MDG,5457,MADA,Madagascar Island,6907,TNR,Ivato International Airport (TNR)
Madagascar,MDG,5457,MADA,Madagascar Island,6909,MDI,Madirokely (Nosy Be)
Madagascar,MDG,5457,MADA,Madagascar Island,6911,NSB,Nosy Be
Madagascar,MDG,5457,MADA,Madagascar Island,6913,RNI,Ranohira
Madagascar,MDG,5457,MADA,Madagascar Island,6916,STM,Sainte Marie
Madagascar,MDG,5457,MADA,Madagascar Island,6918,TOA,Toamasina
Madagascar,MDG,5457,MADA,Madagascar Island,6919,TLE,Tulear
Malawi,MLW,5470,BLNT,Blantyre,6926,BLA,Blantyre
Malawi,MLW,5471,LILO,Lilongwe,6929,LILO,Lilongwe
Malawi,MLW,5472,MNGO,Mangochi,6932,MAN,Mangochi
Malawi,MLW,5473,MZUZ,Mzuzu,6935,MZU,Mzuzu
Malawi,MLW,5474,SLMI,Salima,6937,SAL,Salima
Malawi,MLW,5477,ZOMB,Zomba,6940,ZOM,Zomba
Malaysia,MYS,5115,CAME,Cameron Highlands,6526,CAM,Cameron Highlands
Malaysia,MYS,5117,CHRA,Cherating,6527,CHE,Cherating
Malaysia,MYS,5119,GENT,Genting Highlands,6530,GEN,Genting Highlands
Malaysia,MYS,5121,IPOH,Ipoh,6532,IPO,Ipoh
Malaysia,MYS,5124,JOHO,Johor Bahru,6535,JOH,Johor Bahru
Malaysia,MYS,5127,KEDA,Kedah,6538,KED,Kedah
Malaysia,MYS,5131,KOTA,Kota Bharu,6542,KOT,Kota Bharu
Malaysia,MYS,5134,KOTAK,Kota Kinabalu,6545,KOT,Kota Kinabalu
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6549,BUK,Bukit Bintang
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6552,CHOW,Chow Kit
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6554,GOL,Golden Triangle
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6556,CIT,Kuala Lumpur City Centre
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6558,SZB,Kuala Lumpur International Airport
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6560,KUA,Kuala Lumpur vicinity
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6564,LAK,Lake Gardens
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6567,PUDU,Pudu
Malaysia,MYS,5138,KUAC,Kuala Lumpur,6568,PUT,Putra World Trade Centre
Malaysia,MYS,5169,KLTG,Kuala Terengganu,6587,KLT,Kuala Terengganu
Malaysia,MYS,5171,KUAN,Kuantan,6590,KUA,Kuantan
Malaysia,MYS,5174,KUCH,Kuching,6593,KUC,Kuching
Malaysia,MYS,5177,LAN,Langkawi,6596,BUR,Burau Bay
Malaysia,MYS,5177,LAN,Langkawi,6597,DAT,Datai
Malaysia,MYS,5177,LAN,Langkawi,6599,KUA,Kuah Town
Malaysia,MYS,5177,LAN,Langkawi,6601,MUK,Mukim Kedawang
Malaysia,MYS,5177,LAN,Langkawi,6604,PAN,Pantai Cenang
Malaysia,MYS,5177,LAN,Langkawi,6606,PAT,Pantai Kok
Malaysia,MYS,5177,LAN,Langkawi,6611,PANT,Pantai Teng
Malaysia,MYS,5177,LAN,Langkawi,6612,PUL,Pulau Langkawi
Malaysia,MYS,5177,LAN,Langkawi,6616,REB,Rebak Island
Malaysia,MYS,5177,LAN,Langkawi,6618,TAN,Tanjung Rhu
Malaysia,MYS,5190,LUMU,Lumut,6626,LUM,Lumut
Malaysia,MYS,5191,MELA,Melaka,6628,MEL,Melaka
Malaysia,MYS,5194,MRNG,Merang,6631,MRN,Merang
Malaysia,MYS,5197,MIRI,Miri,6634,MIR,Miri
Malaysia,MYS,5199,NEGE,Negeri Sembilan,6636,NEG,Negeri Sembilan
Malaysia,MYS,5203,PAHA,Pahang,6640,PAH,Pahang
Malaysia,MYS,5207,PANG,Pangkor Island,6644,PAN,Pangkor Island
Malaysia,MYS,5211,PENA,Penang,6648,PEN,Penang
Malaysia,MYS,5214,PETA,Petaling Jaya,6650,PET,Petaling Jaya
Malaysia,MYS,5217,PORT,Port Dickson,6653,POR,Port Dickson
Malaysia,MYS,5220,PUTR,Putrajaya,6657,PUT,Putrajaya
Malaysia,MYS,5223,RDNG,Redang Island,6660,RED,Redang Island
Malaysia,MYS,5227,SAND,Sandakan,6663,SAN,Sandakan
Malaysia,MYS,5229,SEPA,Sepang,6665,SEP,Sepang
